# Chado database date: 2024-09-30 21:55
gene_systematic_id	gene_name	synonyms	gene_product
SPNCRNA.1387		SPNCRNA.329,SPNG1289	non-coding RNA
SPNCRNA.1389			non-coding RNA
SPNCRNA.139			non-coding RNA
SPNCRNA.1390			non-coding RNA
SPNCRNA.1391			non-coding RNA
SPNCRNA.1392			non-coding RNA, possible alternative UTR
SPNCRNA.1393			non-coding RNA
SPNCRNA.1394			snoRNA primary transcript
SPNCRNA.1395			non-coding RNA
SPNCRNA.1396			non-coding RNA
SPNCRNA.1397			non-coding RNA
SPNCRNA.1398			non-coding RNA
SPNCRNA.1399		SPNCRNA.334,SPNG1313	non-coding RNA
SPNCRNA.14	prl14	SPAC1486.03c-antisense-1	non-coding RNA
SPNCRNA.1400			non-coding RNA
SPNCRNA.1401			non-coding RNA
SPNCRNA.1402			non-coding RNA
SPNCRNA.1403			non-coding RNA
SPNCRNA.1404			non-coding RNA
SPNCRNA.1405			non-coding RNA
SPNCRNA.1406			non-coding RNA
SPNCRNA.1407			non-coding RNA, possible alternative UTR
SPNCRNA.1408			non-coding RNA
SPNCRNA.1409			non-coding RNA
SPNCRNA.141		SPNG40	non-coding RNA
SPNCRNA.1410			non-coding RNA, possible alternative UTR
SPNCRNA.1411			non-coding RNA
SPNCRNA.1412			non-coding RNA
SPNCRNA.1413			non-coding RNA, possible alternative UTR
SPNCRNA.1414			non-coding RNA, possible alternative UTR
SPNCRNA.1415			non-coding RNA
SPNCRNA.1416			non-coding RNA
SPNCRNA.1417			non-coding RNA
SPNCRNA.1418			non-coding RNA
SPNCRNA.1419			non-coding RNA
SPNCRNA.142		SPNG45	non-coding RNA
SPNCRNA.1420			non-coding RNA
SPNCRNA.1421			non-coding RNA
SPNCRNA.1422			non-coding RNA
SPNCRNA.1423			non-coding RNA, possible alternative UTR
SPNCRNA.1424			non-coding RNA
SPNCRNA.1425			non-coding RNA
SPNCRNA.1426			non-coding RNA, possible alternative UTR
SPNCRNA.1427			non-coding RNA
SPNCRNA.1428			non-coding RNA
SPNCRNA.1429			non-coding RNA
SPNCRNA.1430			non-coding RNA
SPNCRNA.1431			non-coding RNA
SPNCRNA.1432			non-coding RNA, possible alternative UTR
SPNCRNA.1433			non-coding RNA
SPNCRNA.1434			non-coding RNA
SPNCRNA.1435			non-coding RNA
SPNCRNA.1437			non-coding RNA, possible alternative UTR
SPNCRNA.1438			non-coding RNA
SPNCRNA.1439			non-coding RNA
SPNCRNA.1440			non-coding RNA
SPNCRNA.1441			non-coding RNA, possible alternative UTR
SPNCRNA.1442			non-coding RNA
SPNCRNA.1443			non-coding RNA
SPNCRNA.1444			non-coding RNA
SPNCRNA.1445			non-coding RNA
SPNCRNA.1446			non-coding RNA, possible alternative UTR
SPNCRNA.1447			non-coding RNA
SPNCRNA.1448			non-coding RNA, possible alternative UTR
SPNCRNA.1449			non-coding RNA
SPNCRNA.1450			non-coding RNA
SPNCRNA.1451			non-coding RNA
SPNCRNA.1452			non-coding RNA
SPNCRNA.1453			non-coding RNA
SPNCRNA.1454			non-coding RNA
SPNCRNA.1455			non-coding RNA, possible alternative UTR
SPNCRNA.1456			non-coding RNA
SPNCRNA.1457			non-coding RNA
SPNCRNA.1458			non-coding RNA
SPNCRNA.1459	nam1		cis-acting regulatory lncRNA nam1, byr2 repressing
SPNCRNA.1460			non-coding RNA
SPNCRNA.1461			non-coding RNA
SPNCRNA.1462			non-coding RNA
SPNCRNA.1463			non-coding RNA
SPNCRNA.1464			non-coding RNA
SPNCRNA.1465			non-coding RNA
SPNCRNA.1466			non-coding RNA
SPNCRNA.1467			non-coding RNA, possible alternative UTR
SPNCRNA.1468			non-coding RNA
SPNCRNA.1469			non-coding RNA
SPNCRNA.147		SPNG30	non-coding RNA
SPNCRNA.1470			non-coding RNA
SPNCRNA.1471			non-coding RNA
SPNCRNA.1472			non-coding RNA
SPNCRNA.1473			non-coding RNA
SPNCRNA.1474		SPNCRNA.379,SPNG1528	non-coding RNA
SPNCRNA.1475			non-coding RNA, possible alternative UTR
SPNCRNA.1476			non-coding RNA, possible alternative UTR
SPNCRNA.1477			non-coding RNA
SPNCRNA.1478			non-coding RNA
SPNCRNA.1479			non-coding RNA, possible alternative UTR
SPNCRNA.148		SPNG60	non-coding RNA
SPNCRNA.1480			non-coding RNA
SPNCRNA.1482			non-coding RNA
SPNCRNA.1483			snoRNA primary transcript
SPNCRNA.1484			non-coding RNA
SPNCRNA.1485			non-coding RNA
SPNCRNA.1487			non-coding RNA
SPNCRNA.1488			non-coding RNA
SPNCRNA.1489			non-coding RNA
SPNCRNA.1490		SPNCRNA.514	non-coding RNA
SPNCRNA.1491			non-coding RNA
SPNCRNA.1492			non-coding RNA, possible alternative UTR
SPNCRNA.1493	prl38	SPNCRNA.38	non-coding RNA, poly(A)-bearing
SPNCRNA.1494			non-coding RNA, possible alternative UTR
SPNCRNA.1495			non-coding RNA
SPNCRNA.1496			non-coding RNA
SPNCRNA.1497			non-coding RNA
SPNCRNA.1498			non-coding RNA
SPNCRNA.1499			non-coding RNA
SPNCRNA.15	prl15	SPBC27B12.05-antisense-1	non-coding RNA
SPNCRNA.1500			non-coding RNA
SPNCRNA.1501		SPNCRNA.538,SPNGAF83	non-coding RNA
SPNCRNA.1502			non-coding RNA
SPNCRNA.1503			non-coding RNA
SPNCRNA.1504			non-coding RNA, possible alternative UTR
SPNCRNA.1505			non-coding RNA
SPNCRNA.1506			non-coding RNA
SPNCRNA.1507			non-coding RNA
SPNCRNA.1508			non-coding RNA
SPNCRNA.1509			non-coding RNA, possible alternative UTR
SPNCRNA.1510			non-coding RNA, possible alternative UTR
SPNCRNA.1511			non-coding RNA
SPNCRNA.1512			non-coding RNA
SPNCRNA.1513			non-coding RNA
SPNCRNA.1514			non-coding RNA
SPNCRNA.1515			non-coding RNA
SPNCRNA.1516			non-coding RNA, possible alternative UTR
SPNCRNA.1517			non-coding RNA, possible alternative UTR
SPNCRNA.1518			non-coding RNA, possible alternative UTR
SPNCRNA.1519	prl9	prl09,SPNCRNA.09,prl08,SPNCRNA.08,prl8	non-coding RNA poly(A)-bearing Prl89
SPNCRNA.1520			non-coding RNA, possible alternative UTR
SPNCRNA.1521			non-coding RNA, possible alternative UTR
SPNCRNA.1522			non-coding RNA
SPNCRNA.1523			non-coding RNA, possible alternative UTR
SPNCRNA.1524			non-coding RNA
SPNCRNA.1525			non-coding RNA
SPNCRNA.1526			non-coding RNA
SPNCRNA.1527			non-coding RNA, possible alternative UTR
SPNCRNA.1528			non-coding RNA
SPNCRNA.1529			non-coding RNA
SPNCRNA.1530	aal1		non-coding RNA
SPNCRNA.1532			non-coding RNA
SPNCRNA.1533		SPNCRNA.539,SPNGAF77	non-coding RNA
SPNCRNA.1534			non-coding RNA, possible alternative UTR
SPNCRNA.1535			non-coding RNA
SPNCRNA.1536			non-coding RNA, possible alternative UTR
SPNCRNA.1537			non-coding RNA
SPNCRNA.1538			non-coding RNA
SPNCRNA.1539			non-coding RNA
SPNCRNA.154		SPNG103	non-coding RNA
SPNCRNA.1540			non-coding RNA
SPNCRNA.1542			non-coding RNA
SPNCRNA.1543			non-coding RNA, possible alternative UTR
SPNCRNA.1544			non-coding RNA, possible alternative UTR
SPNCRNA.1545			non-coding RNA
SPNCRNA.1546			non-coding RNA
SPNCRNA.1547			non-coding RNA
SPNCRNA.1548			non-coding RNA
SPNCRNA.1549			non-coding RNA
SPNCRNA.155		SPNG105	non-coding RNA
SPNCRNA.1550			non-coding RNA, possible alternative UTR
SPNCRNA.1551			non-coding RNA, possible alternative UTR
SPNCRNA.1552			non-coding RNA
SPNCRNA.1553			non-coding RNA
SPNCRNA.1554			non-coding RNA, possible alternative UTR
SPNCRNA.1555			non-coding RNA, possible alternative UTR
SPNCRNA.1556			non-coding RNA
SPNCRNA.1557			non-coding RNA
SPNCRNA.1558			non-coding RNA
SPNCRNA.1559		SPNCRNA.410,SPNG1731	non-coding RNA
SPNCRNA.156		SPNG106	non-coding RNA
SPNCRNA.1560			non-coding RNA
SPNCRNA.1561		SPNCRNA.411	non-coding RNA
SPNCRNA.1562			non-coding RNA
SPNCRNA.1563			non-coding RNA
SPNCRNA.1564			non-coding RNA
SPNCRNA.1565			non-coding RNA
SPNCRNA.1566			non-coding RNA
SPNCRNA.1567			non-coding RNA
SPNCRNA.1568			non-coding RNA
SPNCRNA.1569			non-coding RNA
SPNCRNA.1570		abc1-antisense-1	non-coding RNA, possible alternative UTR
SPNCRNA.1571			non-coding RNA
SPNCRNA.1572			non-coding RNA
SPNCRNA.1573			non-coding RNA
SPNCRNA.1574			non-coding RNA
SPNCRNA.1575			non-coding RNA
SPNCRNA.1576			non-coding RNA
SPNCRNA.1577			non-coding RNA
SPNCRNA.1578			non-coding RNA
SPNCRNA.1579			non-coding RNA, possible alternative UTR
SPNCRNA.158		SPNG118-19	non-coding RNA
SPNCRNA.1580			non-coding RNA
SPNCRNA.1581			non-coding RNA
SPNCRNA.1582		SPNCRNA.541,SPNGAF8	non-coding RNA
SPNCRNA.1583			non-coding RNA
SPNCRNA.1584			non-coding RNA
SPNCRNA.1585			non-coding RNA
SPNCRNA.1586			non-coding RNA
SPNCRNA.1587			non-coding RNA
SPNCRNA.1588			non-coding RNA
SPNCRNA.1589			non-coding RNA
SPNCRNA.159		SPNCRNA.681,SPNG135	non-coding RNA, possible alternative UTR
SPNCRNA.1590			non-coding RNA
SPNCRNA.1591			non-coding RNA
SPNCRNA.1592			non-coding RNA
SPNCRNA.1593			non-coding RNA
SPNCRNA.1594			non-coding RNA
SPNCRNA.1595			non-coding RNA
SPNCRNA.1596			non-coding RNA
SPNCRNA.1597			non-coding RNA, possible alternative UTR
SPNCRNA.1598		SPNCRNA.419,SPNG1800	non-coding RNA
SPNCRNA.1599			non-coding RNA
SPNCRNA.16	prl16		non-coding RNA, poly(A)-bearing
SPNCRNA.160		SPNG153	non-coding RNA
SPNCRNA.1600			non-coding RNA, possible alternative UTR
SPNCRNA.1601			non-coding RNA, possible alternative UTR
SPNCRNA.1602			non-coding RNA
SPNCRNA.1603			non-coding RNA
SPNCRNA.1604			non-coding RNA
SPNCRNA.1605			non-coding RNA
SPNCRNA.1606			non-coding RNA
SPNCRNA.1607			non-coding RNA
SPNCRNA.1608		SPNCRNA.574,SPNG2AF47	non-coding RNA
SPNCRNA.1609			non-coding RNA
SPNCRNA.1610			non-coding RNA
SPNCRNA.1611			non-coding RNA, possible alternative UTR
SPNCRNA.1613			non-coding RNA
SPNCRNA.1614			non-coding RNA
SPNCRNA.1615			non-coding RNA
SPNCRNA.1616			non-coding RNA
SPNCRNA.1617			non-coding RNA
SPNCRNA.1618			non-coding RNA, possible alternative UTR
SPNCRNA.1619		SPNCRNA.424,SPNG1847	non-coding RNA
SPNCRNA.1620			non-coding RNA, possible alternative UTR
SPNCRNA.1621			non-coding RNA
SPNCRNA.1622			non-coding RNA
SPNCRNA.1623			non-coding RNA, possible alternative UTR
SPNCRNA.1624		SPNCRNA.426,SPNG1854	non-coding RNA, heat shock specific
SPNCRNA.1625			non-coding RNA
SPNCRNA.1626			non-coding RNA
SPNCRNA.1627			non-coding RNA
SPNCRNA.1628			non-coding RNA
SPNCRNA.1629			non-coding RNA
SPNCRNA.163		SPNG167	non-coding RNA
SPNCRNA.1630			non-coding RNA
SPNCRNA.1632			non-coding RNA
SPNCRNA.1633			non-coding RNA, possible alternative UTR
SPNCRNA.1634			non-coding RNA, possible alternative UTR
SPNCRNA.1635			non-coding RNA
SPNCRNA.1636			non-coding RNA
SPNCRNA.1637			non-coding RNA
SPNCRNA.1638			non-coding RNA
SPNCRNA.1639			non-coding RNA
SPNCRNA.164		SPNG168	non-coding RNA
SPNCRNA.1640			non-coding RNA
SPNCRNA.1641			non-coding RNA
SPNCRNA.1642			non-coding RNA
SPNCRNA.1643			non-coding RNA
SPNCRNA.1644			non-coding RNA
SPNCRNA.1645			non-coding RNA, possible alternative UTR
SPNCRNA.1646			non-coding RNA
SPNCRNA.1647			non-coding RNA
SPNCRNA.1648			non-coding RNA
SPNCRNA.1649	prl20	SPNCRNA.20	non-coding RNA, LTR associated
SPNCRNA.1650			snoRNA primary transcript (predicted)
SPNCRNA.1651		SPNCRNA.515	non-coding RNA
SPNCRNA.1653			non-coding RNA, possible alternative UTR
SPNCRNA.1654			non-coding RNA
SPNCRNA.1655			non-coding RNA
SPNCRNA.1656			non-coding RNA
SPNCRNA.1657		SPNCRNA.436,SPNG1927	non-coding RNA, possible alternative UTR
SPNCRNA.1658			non-coding RNA
SPNCRNA.1659			non-coding RNA
SPNCRNA.166		SPNG177	non-coding RNA
SPNCRNA.1660			non-coding RNA
SPNCRNA.1661			non-coding RNA
SPNCRNA.1662			non-coding RNA, possible alternative UTR
SPNCRNA.1663			non-coding RNA
SPNCRNA.1664			non-coding RNA, possible alternative UTR
SPNCRNA.1665			non-coding RNA
SPNCRNA.1666			non-coding RNA
SPNCRNA.1667			non-coding RNA
SPNCRNA.1668			non-coding RNA
SPNCRNA.1669			non-coding RNA
SPNCRNA.1670			non-coding RNA
SPNCRNA.1671			non-coding RNA
SPNCRNA.1672			non-coding RNA
SPNCRNA.1673			non-coding RNA
SPNCRNA.1674		SPNCRNA.113	non-coding RNA
SPNCRNA.1675			non-coding RNA
SPNCRNA.1676			non-coding RNA
SPNCRNA.1677			non-coding RNA
SPNCRNA.1678			non-coding RNA, possible alternative UTR
SPNCRNA.168		SPNG205	non-coding RNA
SPNCRNA.1680			non-coding RNA, possible alternative UTR
SPNCRNA.1681			non-coding RNA
SPNCRNA.1682			non-coding RNA, possible alternative UTR
SPNCRNA.1683			non-coding RNA
SPNCRNA.1684			non-coding RNA, possible alternative UTR
SPNCRNA.1685			non-coding RNA
SPNCRNA.1686			non-coding RNA
SPNCRNA.1687			non-coding RNA
SPNCRNA.1688			non-coding RNA
SPNCRNA.1689			non-coding RNA
SPNCRNA.169		SPNG224	non-coding RNA
SPNCRNA.1690			non-coding RNA
SPNCRNA.1691			non-coding RNA, possible alternative UTR
SPNCRNA.1692			non-coding RNA
SPNCRNA.1693		SPNCRNA.444,SPNG1994	non-coding RNA
SPNCRNA.1694			non-coding RNA, LTR proximal
SPNCRNA.1695			non-coding RNA
SPNCRNA.1696	nam3	SPNCRNA.532,SPNGAF25	lncRNA nam3
SPNCRNA.1697			non-coding RNA
SPNCRNA.1698	nc-tgp1	INT_0_2957	tgp1 sense interfering RNA
SPNCRNA.17	meu11	prl17	non-coding RNA, poly(A)-bearing
SPNCRNA.1701	prl101	prl1,SPNCRNA.2010	Pdc2-Repressed lncRNA, SPAC212.12 antisense
SPNCRNA.1702	prl104	prl4	Pdc2-Repressed lncRNA
SPNCRNA.1703	prl105	prl5,SPNCRNA.4496	Pdc2-Repressed lncRNA
SPNCRNA.1704	prl107	prl7,SPNCRNA.4499	Pdc2-Repressed lncRNA, pdc102-antisense
SPNCRNA.1705	prl108	prl8	Pdc2-Repressed lncRNA, hry1-antisense
SPNCRNA.1706	prl106	prl6,SPNCRNA.7117	Pdc2-Repressed lncRNA
SPNCRNA.1708	prl103	prl3,SPNCRNA.5498	Pdc2-Repressed lncRNA, antisense to Mat1-Mi
SPNCRNA.1709		SNORNA.57	small nucleolar RNA U2 snRNA-specific guide RNA
SPNCRNA.171		SPNG254	non-coding RNA
SPNCRNA.1710	adh1AS	SPNCRNA.1711,SPNCRNA.2001	antisense RNA complementary to adh1, major transcript
SPNCRNA.1712	nc-pho1	prt	cis-acting regulatory lncRNA prt, pho1 repressing
SPNCRNA.1714		SPNG1019	small non-coding RNA
SPNCRNA.1715	mamRNA		Mmi1 and Mei2-associated RNA
SPNCRNA.173		SPNG271	non-coding RNA
SPNCRNA.174		SPNG273	non-coding RNA
SPNCRNA.175		SPNG282	non-coding RNA
SPNCRNA.177		SPNG303	non-coding RNA
SPNCRNA.178		SPNG328-329	non-coding RNA
SPNCRNA.181		SPNG336	non-coding RNA
SPNCRNA.182		SPNG345	non-coding RNA
SPNCRNA.184		SPNG371	non-coding RNA
SPNCRNA.185		SPNG373	small non-coding RNA, stationary phase specific
SPNCRNA.186		SPNG375-76	non-coding RNA
SPNCRNA.187		SPNG394	non-coding RNA
SPNCRNA.188		SPNG408	non-coding RNA
SPNCRNA.189		SPNG413	non-coding RNA
SPNCRNA.19	prl19		non-coding RNA, poly(A)-bearing
SPNCRNA.190		SPNG418	non-coding RNA
SPNCRNA.192		SPNG431	non-coding RNA
SPNCRNA.194		SPNG442	non-coding RNA
SPNCRNA.195		SPNG446	non-coding RNA
SPNCRNA.198		SPNG491	small non-coding RNA
SPNCRNA.199		SPNG474	non-coding RNA
SPNCRNA.200		SPNG482	non-coding RNA
SPNCRNA.2000			non-coding RNA
SPNCRNA.2001			non-coding RNA
SPNCRNA.2002			non-coding RNA
SPNCRNA.2003			non-coding RNA
SPNCRNA.2004			non-coding RNA
SPNCRNA.2005			non-coding RNA
SPNCRNA.2006			non-coding RNA
SPNCRNA.2007			non-coding RNA
SPNCRNA.2008			non-coding RNA
SPNCRNA.2009			non-coding RNA
SPNCRNA.201		SPNG484	non-coding RNA
SPNCRNA.2011			non-coding RNA
SPNCRNA.2012			non-coding RNA
SPNCRNA.2013			non-coding RNA
SPNCRNA.2014			non-coding RNA
SPNCRNA.2015			non-coding RNA
SPNCRNA.2016			non-coding RNA
SPNCRNA.2017			non-coding RNA
SPNCRNA.2018			non-coding RNA
SPNCRNA.2019			non-coding RNA
SPNCRNA.202		SPNG489-90	small non-coding RNA, LTR proximal
SPNCRNA.2020			non-coding RNA
SPNCRNA.2021			non-coding RNA
SPNCRNA.2022			non-coding RNA
SPNCRNA.2023			non-coding RNA
SPNCRNA.2024			non-coding RNA
SPNCRNA.2025			non-coding RNA, LTR proximal
SPNCRNA.2026			non-coding RNA
SPNCRNA.2027			non-coding RNA
SPNCRNA.2028			non-coding RNA
SPNCRNA.2029			non-coding RNA
SPNCRNA.2030			non-coding RNA
SPNCRNA.2031			non-coding RNA
SPNCRNA.2032			non-coding RNA
SPNCRNA.2033			non-coding RNA
SPNCRNA.2034			non-coding RNA
SPNCRNA.2035			non-coding RNA
SPNCRNA.2036			non-coding RNA
SPNCRNA.2037			non-coding RNA
SPNCRNA.2038			non-coding RNA
SPNCRNA.2039			non-coding RNA
SPNCRNA.204		SPNG502	non-coding RNA
SPNCRNA.2040			non-coding RNA
SPNCRNA.2041			non-coding RNA
SPNCRNA.2042			non-coding RNA
SPNCRNA.2043			non-coding RNA
SPNCRNA.2044			non-coding RNA
SPNCRNA.2045			non-coding RNA
SPNCRNA.2046			non-coding RNA
SPNCRNA.2047			non-coding RNA
SPNCRNA.2048			non-coding RNA
SPNCRNA.2049			non-coding RNA
SPNCRNA.2050			non-coding RNA
SPNCRNA.2051			non-coding RNA
SPNCRNA.2052			non-coding RNA
SPNCRNA.2053			non-coding RNA
SPNCRNA.2054			non-coding RNA
SPNCRNA.2055			non-coding RNA
SPNCRNA.2056			non-coding RNA
SPNCRNA.2057			non-coding RNA
SPNCRNA.2058			non-coding RNA
SPNCRNA.2059			non-coding RNA
SPNCRNA.2060			non-coding RNA
SPNCRNA.2061			non-coding RNA
SPNCRNA.2062			non-coding RNA
SPNCRNA.2063			non-coding RNA
SPNCRNA.2064			non-coding RNA
SPNCRNA.2065			non-coding RNA
SPNCRNA.2066			non-coding RNA
SPNCRNA.2067			non-coding RNA
SPNCRNA.2068			non-coding RNA
SPNCRNA.2069			non-coding RNA
SPNCRNA.2070			non-coding RNA
SPNCRNA.2071			non-coding RNA
SPNCRNA.2072			non-coding RNA
SPNCRNA.2073			non-coding RNA
SPNCRNA.2074			non-coding RNA
SPNCRNA.2075			non-coding RNA
SPNCRNA.2076			non-coding RNA
SPNCRNA.2077			non-coding RNA
SPNCRNA.2078			non-coding RNA
SPNCRNA.2079			non-coding RNA
SPNCRNA.2080			non-coding RNA
SPNCRNA.2081			non-coding RNA
SPNCRNA.2082			non-coding RNA
SPNCRNA.2083			non-coding RNA
SPNCRNA.2084			non-coding RNA
SPNCRNA.2085			non-coding RNA
SPNCRNA.2086			non-coding RNA
SPNCRNA.2087			non-coding RNA
SPNCRNA.2088			non-coding RNA
SPNCRNA.2089			non-coding RNA
SPNCRNA.209		SPNG543	non-coding RNA
SPNCRNA.2090			non-coding RNA
SPNCRNA.2091			non-coding RNA
SPNCRNA.2092			non-coding RNA
SPNCRNA.2093			non-coding RNA
SPNCRNA.2094			non-coding RNA
SPNCRNA.2095			non-coding RNA
SPNCRNA.2096			non-coding RNA
SPNCRNA.2097			non-coding RNA
SPNCRNA.2098			non-coding RNA
SPNCRNA.2099			non-coding RNA
SPNCRNA.21	prl21		non-coding RNA
SPNCRNA.2100			non-coding RNA
SPNCRNA.2101			non-coding RNA
SPNCRNA.2102			non-coding RNA
SPNCRNA.2103			non-coding RNA
SPNCRNA.2104			non-coding RNA
SPNCRNA.2105			non-coding RNA
SPNCRNA.2106			non-coding RNA
SPNCRNA.2107			non-coding RNA
SPNCRNA.2108			non-coding RNA
SPNCRNA.2109			non-coding RNA
SPNCRNA.2110			non-coding RNA
SPNCRNA.2111			non-coding RNA
SPNCRNA.2112			non-coding RNA
SPNCRNA.2113			non-coding RNA
SPNCRNA.2114			non-coding RNA
SPNCRNA.2115			non-coding RNA
SPNCRNA.2116			non-coding RNA
SPNCRNA.2117			non-coding RNA
SPNCRNA.2118			non-coding RNA
SPNCRNA.2119			non-coding RNA
SPNCRNA.212		SPNG580-82,SPNCRNA.882	non-coding RNA
SPNCRNA.2120			non-coding RNA
SPNCRNA.2121			non-coding RNA
SPNCRNA.2122			non-coding RNA
SPNCRNA.2123			non-coding RNA
SPNCRNA.2124			non-coding RNA
SPNCRNA.2125			non-coding RNA
SPNCRNA.2126			non-coding RNA
SPNCRNA.2127			non-coding RNA
SPNCRNA.2128			non-coding RNA
SPNCRNA.2129			non-coding RNA
SPNCRNA.213		SPNG583	small non-coding RNA, meiosis specific
SPNCRNA.2130			non-coding RNA
SPNCRNA.2131			non-coding RNA
SPNCRNA.2132			non-coding RNA
SPNCRNA.2133			non-coding RNA
SPNCRNA.2134			non-coding RNA
SPNCRNA.2135			non-coding RNA
SPNCRNA.2136			non-coding RNA
SPNCRNA.2137			non-coding RNA
SPNCRNA.2138			non-coding RNA
SPNCRNA.2139			non-coding RNA
SPNCRNA.214	ter1	SPNG585,SPNCRNA.884	telomerase RNA
SPNCRNA.2140			non-coding RNA
SPNCRNA.2141			non-coding RNA
SPNCRNA.2142			non-coding RNA
SPNCRNA.2143			non-coding RNA
SPNCRNA.2144			non-coding RNA
SPNCRNA.2145			non-coding RNA
SPNCRNA.2146			non-coding RNA
SPNCRNA.2147			non-coding RNA
SPNCRNA.2148			non-coding RNA
SPNCRNA.2149			non-coding RNA
SPNCRNA.215		SPNG586	non-coding RNA
SPNCRNA.2150			non-coding RNA
SPNCRNA.2151			non-coding RNA
SPNCRNA.2152			non-coding RNA
SPNCRNA.2153			non-coding RNA
SPNCRNA.2154			non-coding RNA
SPNCRNA.2155			non-coding RNA
SPNCRNA.2156			non-coding RNA
SPNCRNA.2157			non-coding RNA
SPNCRNA.2158			non-coding RNA
SPNCRNA.2159			non-coding RNA
SPNCRNA.216		SPNG589	non-coding RNA
SPNCRNA.2160			non-coding RNA
SPNCRNA.2161			non-coding RNA
SPNCRNA.2162			non-coding RNA
SPNCRNA.2163			non-coding RNA
SPNCRNA.2164			non-coding RNA
SPNCRNA.2165			non-coding RNA
SPNCRNA.2166			non-coding RNA
SPNCRNA.2167			non-coding RNA
SPNCRNA.2168			non-coding RNA
SPNCRNA.2169			non-coding RNA
SPNCRNA.217		SPNG593	non-coding RNA
SPNCRNA.2170			non-coding RNA
SPNCRNA.2171			non-coding RNA
SPNCRNA.2172			non-coding RNA
SPNCRNA.2173			non-coding RNA
SPNCRNA.2174			non-coding RNA
SPNCRNA.2175			non-coding RNA
SPNCRNA.2176			non-coding RNA
SPNCRNA.2177			non-coding RNA
SPNCRNA.2178			non-coding RNA
SPNCRNA.2179			non-coding RNA
SPNCRNA.218		SPNG596	non-coding RNA
SPNCRNA.2180			non-coding RNA
SPNCRNA.2181			non-coding RNA
SPNCRNA.2182			non-coding RNA
SPNCRNA.2183			non-coding RNA
SPNCRNA.2184			non-coding RNA
SPNCRNA.2185			non-coding RNA
SPNCRNA.2186			non-coding RNA
SPNCRNA.2187			non-coding RNA
SPNCRNA.2188			non-coding RNA
SPNCRNA.2189			non-coding RNA
SPNCRNA.219		SPNG598	non-coding RNA
SPNCRNA.2190			non-coding RNA
SPNCRNA.2191			non-coding RNA
SPNCRNA.2192			non-coding RNA
SPNCRNA.2193			non-coding RNA
SPNCRNA.2194			non-coding RNA
SPNCRNA.2195			non-coding RNA
SPNCRNA.2196			non-coding RNA
SPNCRNA.2197			non-coding RNA
SPNCRNA.2198			non-coding RNA
SPNCRNA.2199			non-coding RNA
SPNCRNA.22	prl22		non-coding RNA, poly(A)-bearing
SPNCRNA.220		SPNG169	non-coding RNA
SPNCRNA.2200			non-coding RNA
SPNCRNA.2201			non-coding RNA
SPNCRNA.2202			non-coding RNA
SPNCRNA.2203			non-coding RNA
SPNCRNA.2204			non-coding RNA
SPNCRNA.2205			non-coding RNA
SPNCRNA.2206			non-coding RNA
SPNCRNA.2207			non-coding RNA
SPNCRNA.2208			non-coding RNA
SPNCRNA.2209			non-coding RNA
SPNCRNA.2210			non-coding RNA
SPNCRNA.2211			non-coding RNA
SPNCRNA.2212			non-coding RNA
SPNCRNA.2213			non-coding RNA
SPNCRNA.2214			non-coding RNA
SPNCRNA.2215			non-coding RNA
SPNCRNA.2216			non-coding RNA
SPNCRNA.2217			non-coding RNA
SPNCRNA.2218			non-coding RNA
SPNCRNA.2219			non-coding RNA
SPNCRNA.222		SPNG659	non-coding RNA
SPNCRNA.2220			non-coding RNA
SPNCRNA.2221			non-coding RNA
SPNCRNA.2222			non-coding RNA
SPNCRNA.2223			non-coding RNA
SPNCRNA.2224			non-coding RNA
SPNCRNA.2225			non-coding RNA
SPNCRNA.2226			non-coding RNA
SPNCRNA.2227			non-coding RNA
SPNCRNA.2228			non-coding RNA
SPNCRNA.2229			non-coding RNA
SPNCRNA.2230			non-coding RNA
SPNCRNA.2231			non-coding RNA
SPNCRNA.2232			non-coding RNA
SPNCRNA.2233			non-coding RNA
SPNCRNA.2234			non-coding RNA
SPNCRNA.2235			non-coding RNA
SPNCRNA.2236			non-coding RNA
SPNCRNA.2237			non-coding RNA
SPNCRNA.2238			non-coding RNA
SPNCRNA.2239			non-coding RNA
SPNCRNA.2240			non-coding RNA
SPNCRNA.2241			non-coding RNA
SPNCRNA.2242			non-coding RNA
SPNCRNA.2243			non-coding RNA
SPNCRNA.2244			non-coding RNA, antisense ubp8
SPNCRNA.2245			non-coding RNA
SPNCRNA.2246			non-coding RNA
SPNCRNA.2247			non-coding RNA
SPNCRNA.2248			non-coding RNA
SPNCRNA.2249			non-coding RNA
SPNCRNA.2250			non-coding RNA
SPNCRNA.2251			non-coding RNA
SPNCRNA.2252			non-coding RNA
SPNCRNA.2253			non-coding RNA
SPNCRNA.2254			non-coding RNA
SPNCRNA.2255			non-coding RNA
SPNCRNA.2256			non-coding RNA
SPNCRNA.2257			non-coding RNA
SPNCRNA.2258			non-coding RNA
SPNCRNA.2259			non-coding RNA
SPNCRNA.226		SPNG688	non-coding RNA
SPNCRNA.2260			non-coding RNA
SPNCRNA.2261			non-coding RNA
SPNCRNA.2262			non-coding RNA
SPNCRNA.2263			non-coding RNA
SPNCRNA.2264			non-coding RNA
SPNCRNA.2265			non-coding RNA
SPNCRNA.2266			non-coding RNA
SPNCRNA.2267			non-coding RNA
SPNCRNA.2268			non-coding RNA
SPNCRNA.2269			non-coding RNA
